seqnames	start	end	width	strand	CLR	lfc	pval	fdr	ENSEMBL	geneName
chr3	71733723	71777774	44052	-	0.204	-2.08742735941893	0.000164864295365609	0.000515622819836376	ENSG00000163412	EIF4E3
chr3	196807922	196846401	38480	-	0.124	-1.53094753802175	0.00016765165653629	0.000523516021825584	ENSG00000075711	DLG1
chr1	117944808	118009049	64242	+	0.183	-1.44241173641833	0.000173359889321262	0.000540428291057537	ENSG00000198162	MAN1A2
chr10	61844360	61845011	652	-	0.146	-2.11797721410368	0.000173611908204788	0.000540428291057537	ENSG00000151150	ANK3
chr1	92798948	92846430	47483	+	0.469	-1.1868106125061	0.000174261526454936	0.000541601551705014	ENSG00000122484	RPAP2
chr1	35824526	35827390	2865	+	0.838	-1.11762869908713	0.000179063692029781	0.000555657019329915	ENSG00000146463	ZMYM4
chr18	9583115	9595151	12037	-	0.721	-1.4646315407577	0.000181815844522794	0.000563317109551122	ENSG00000154845	PPP4R1
chr11	46098305	46113774	15470	-	0.865	-1.33733064289314	0.000182176262281578	0.000563554605749554	ENSG00000135365	PHF21A
chr1	38332131	38339760	7630	-	0.519	-2.22279036625651	0.000182835303868957	0.00056471370681765	ENSG00000204084	INPP5B
chr8	62593527	62596747	3221	-	0.059	1.51643837551888	0.000183943847709611	0.000566928595034807	ENSG00000198363	ASPH
chr10	18816517	18825125	8609	+	0.32	-1.82357310229256	0.000184123335245443	0.000566928595034807	ENSG00000165995	CACNB2
chr11	103173822	103229087	55266	+	0.213	-1.68161760962246	0.000184515442531272	0.000567256453354653	ENSG00000187240	DYNC2H1
chr5	56526673	56527148	476	+	0.087	-1.95343620946287	0.000186777273774394	0.000573322512698527	ENSG00000062194	GPBP1
chr4	52729603	52765544	35942	+	0.26	-1.2551859851079	0.000188413989551247	0.000577453986495024	ENSG00000109184	DCUN1D4
chr19	9763629	9771550	7922	-	0.353	-1.49365565963705	0.000190677470929028	0.000583490689160322	ENSG00000171466	ZNF562
chr6	7176888	7189555	12668	+	0.857	2.31700222248272	0.000192590562274756	0.000588438241042564	ENSG00000124782	RREB1
chr15	76566753	76588078	21326	-	0.172	-1.32947575349192	0.000192922459456238	0.000588546857880322	ENSG00000140374	ETFA
chr19	11833769	11836142	2374	-	0.667	-1.76311056372792	0.000195025560006827	0.000594050248732453	ENSG00000197933	ZNF823
chr2	30748453	30756180	7728	+	0.292	-1.39811506127593	0.000195386523242991	0.00059423833868389	ENSG00000172954	LCLAT1
chr5	102432245	102433485	1241	-	0.353	-1.44947298948346	0.00020166852446225	0.000612406253183531	ENSG00000145723	GIN1
chr4	16587545	16597498	9954	-	0.176	-1.75593151157224	0.000202949101263326	0.00061535406886865	ENSG00000169744	LDB2
chr9	86294690	86301070	6381	-	0.175	-1.50556088307001	0.000204839016189638	0.000620137631330216	ENSG00000135018	UBQLN1
chr10	94291505	94297307	5803	-	0.279	-1.47256651844643	0.000208797939173444	0.000631160893757168	ENSG00000119912	IDE
chr6	102247523	102266358	18836	+	0.136	-2.39089386648558	0.000218437956225761	0.000659297539611491	ENSG00000164418	GRIK2
chr18	9204474	9221997	17524	+	0.122	-1.28287182962731	0.000222953523769059	0.000671905460099169	ENSG00000101745	ANKRD12
chrX	79962926	79975155	12230	-	0.581	-1.44190523097802	0.000224304347185472	0.00067423026428531	ENSG00000165288	BRWD3
chr11	118451961	118455359	3399	+	0.184	-1.68039298577029	0.000224403929855282	0.00067423026428531	ENSG00000095139	ARCN1
chr2	40387905	40405633	17729	-	0.095	-1.58676492217909	0.000225616695453157	0.00067685008635947	ENSG00000183023	SLC8A1
chr10	117221451	117309046	87596	+	0.081	-2.12874960791348	0.000227561803671402	0.00068165571959488	ENSG00000107518	ATRNL1
chr5	87516380	87541609	25230	-	0.766	-1.28156923772126	0.000229784840535039	0.000687278152564138	ENSG00000164180	TMEM161B
chr17	49048068	49064598	16531	-	0.036	-1.50246463923916	0.000231119361392342	0.000690230152970213	ENSG00000008294	SPAG9
chr6	62362160	62407158	44999	-	0.718	-2.50799683084197	0.000231603419202651	0.000690637223027724	n/a	
chr19	52876364	52896041	19678	+	0.214	-1.94876434872855	0.000234446344003658	0.00069806662547416	n/a	
chr6	62316195	62407158	90964	-	0.381	-1.82034895415649	0.000237702319416436	0.000706435969279163	n/a	
chr15	66044717	66053776	9060	-	0.143	-1.33706225571293	0.000237968612007936	0.000706435969279163	ENSG00000174485	DENND4A
chr6	24416625	24418806	2182	+	0.364	-1.78463957675063	0.00023956827382538	0.000710123271368961	ENSG00000124532	MRS2
chr2	168869144	168873605	4462	-	0.209	-1.7829397418643	0.000242700609367089	0.000718335931748194	ENSG00000198648	STK39
chr1	78267016	78280916	13901	+	0.271	-1.34493938834155	0.000246032932762308	0.000727115185217179	ENSG00000180488	MIGA1
chr4	20706089	20715162	9074	+	0.34	-1.82612663820394	0.00024690468994785	0.00072787960396646	ENSG00000163138	PACRGL
chr9	23762004	23765097	3094	-	0.156	-1.95213282444747	0.000247024598727791	0.00072787960396646	ENSG00000107105	ELAVL2
chr1	243708812	243859018	150207	-	0.12	-1.57894998847103	0.000249928528935983	0.000735345271802758	ENSG00000117020	AKT3
chr6	54013854	54067031	53178	+	0.743	-2.44701173556883	0.000250416559955178	0.000735691254542874	ENSG00000146147	MLIP
chr8	19249093	19260648	11556	-	0.714	-1.95472662634043	0.000253338260725247	0.000743175459084698	n/a	
chr2	72945232	72960247	15016	-	0.754	-1.13976437084966	0.000257490522180077	0.000753640304914144	ENSG00000144036	EXOC6B
chr7	70227856	70236630	8775	+	0.571	2.5675002586566	0.000257664535265208	0.000753640304914144	ENSG00000158321	AUTS2
chr7	8043538	8099878	56341	+	0.659	-1.93874505136597	0.00026264070175541	0.000767065343656241	ENSG00000106415	GLCCI1
chr5	88201026	88261732	60707	+	0.483	-1.56330050709306	0.000264837460611183	0.000772345369711907	ENSG00000248309	MEF2C-AS1
chr2	200188526	200246543	58018	-	0.047	-1.77216824793118	0.000269553503202229	0.000784946125160744	ENSG00000119042	SATB2
chr6	109175428	109197553	22126	+	0.6	-1.65506150491971	0.000273265027893182	0.000794589085499062	ENSG00000118690	ARMC2
chr5	127449904	127477673	27770	+	0.094	-1.72804577855548	0.000285076388621211	0.000827721795031762	ENSG00000064651	SLC12A2
chr4	144464662	144465125	464	+	0.813	-0.825207480286356	0.000291071158831252	0.000841825195944743	ENSG00000153147	SMARCA5
chrX	32305646	32366645	61000	-	0.345	-1.61252507199025	0.000291073376218279	0.000841825195944743	ENSG00000198947	DMD
chr8	62531537	62566219	34683	-	0.471	-0.954078144413303	0.000291205392554904	0.000841825195944743	ENSG00000198363	ASPH
chr3	169863211	169867032	3822	-	0.3	1.21808330907898	0.000296997875427482	0.000857322355521773	ENSG00000173889	PHC3
chr20	34300941	34313077	12137	-	0.478	-1.23924360389535	0.000299629271440108	0.000863662892714158	ENSG00000131051	RBM39
chr10	78704531	78729825	25295	-	0.245	-1.88197632961423	0.000301229043848528	0.000867015769685763	ENSG00000156113	KCNMA1
chr15	30053342	30065560	12219	-	0.233	-1.35500363782402	0.00030325968657118	0.000871597304674911	ENSG00000104067	TJP1
chr4	177070958	177073118	2161	+	0.22	-1.66015193807305	0.000305884646992482	0.000877871255674955	ENSG00000150627	WDR17
chr17	49294695	49302570	7876	-	0.417	-1.67553302256464	0.000315118451736708	0.000903066731816885	ENSG00000011258	MBTD1
chr12	28458582	28460682	2101	+	0.491	-1.45569954001893	0.000321571911364808	0.000920233164222635	ENSG00000123106	CCDC91
chr18	19345733	19359646	13914	+	0.697	-1.51376579046118	0.000338665699382091	0.000967755509313429	ENSG00000101752	MIB1
chr16	23113640	23119504	5865	-	0.216	-1.78879404184931	0.000347347143679956	0.000991137108259185	ENSG00000103404	USP31
chr2	187604955	187618776	13822	+	0.093	-1.48214912473891	0.000347938275420084	0.000991399447610169	ENSG00000144369	FAM171B
chr1	76205665	76216231	10567	+	0.142	-1.72448540644615	0.000350226589151661	0.000996489980021774	ENSG00000117054	ACADM
chr15	72300167	72320134	19968	-	0.171	-1.66481690625586	0.000355843235180511	0.00101102241068454	ENSG00000066933	MYO9A
chr9	86279945	86292876	12932	-	0.07	-1.54263833894366	0.000357640187403953	0.00101467630312036	ENSG00000135018	UBQLN1
chr7	33388680	33427756	39077	+	0.276	1.93560411507517	0.00036038359142804	0.00102100115916703	ENSG00000122507	BBS9
chr7	40027198	40102699	75502	+	0.273	-1.51865330454096	0.000367653404438033	0.00104011347751273	ENSG00000065883	CDK13
chr6	136704809	136710655	5847	-	0.269	-2.01086182763115	0.00036900792466957	0.00104137829738992	ENSG00000135525	MAP7
chr2	125530376	125555897	25522	+	0.146	-2.1740711930824	0.000369149305087603	0.00104137829738992	ENSG00000155052	CNTNAP5
chr15	35207239	35219339	12101	-	0.091	-1.55010382506999	0.000369673564783432	0.00104137829738992	ENSG00000021776	AQR
chr20	57014001	57016139	2139	+	0.29	1.08823156268428	0.000370738582970941	0.00104289918665763	ENSG00000124164	VAPB
chr3	57276884	57282379	5496	+	0.331	-1.22989963412149	0.000374828926789495	0.00105291407157558	ENSG00000157500	APPL1
chr10	32832228	32873232	41005	+	0.579	-1.09530345140994	0.000378188218425002	0.00106085000253115	ENSG00000216937	CCDC7
chr14	31596991	31602881	5891	-	0.159	-1.40331632765335	0.000382659696450896	0.00107187892405004	ENSG00000092148	HECTD1
chr8	18656805	18662408	5604	-	0.468	1.14886068492357	0.000387611964256045	0.00108422163522888	ENSG00000156011	PSD3
chr1	78183552	78191447	7896	-	0.095	-1.64203605945464	0.000390957876780502	0.00109204267691431	ENSG00000077254	USP33
chr11	77330651	77340944	10294	-	0.75	-1.11862533908828	0.000391510321346207	0.00109204985701344	ENSG00000074201	CLNS1A
chr8	101271335	101300495	29161	-	0.204	-1.63222479261221	0.000395467701818424	0.00110007701685269	ENSG00000034677	RNF19A
chr6	87925621	87928449	2829	+	0.459	1.24021279112409	0.000395495966783898	0.00110007701685269	ENSG00000188994	ZNF292
chr1	233296029	233344435	48407	-	0.234	-1.86696046917852	0.000396495807248977	0.00110131562684821	ENSG00000135749	PCNX2
chr18	48444480	48466756	22277	+	0.653	-1.92668374943794	0.000407780398868976	0.00113107803373434	ENSG00000082212	ME2
chr15	84228005	84245493	17489	+	0.15	-1.59159784171146	0.000409880541544648	0.00113531765063831	ENSG00000140600	SH3GL3
chrX	120224253	120319697	95445	+	0.556	-1.55286076056616	0.000412419709270114	0.00114075980864965	n/a	
chr7	22330794	22357656	26863	-	0.563	-2.07670171617919	0.000418202554240851	0.00115514641546917	ENSG00000136237	RAPGEF5
chr8	141828376	141889736	61361	-	0.074	-1.82290257111536	0.000422787996324108	0.001166190223194	ENSG00000169398	PTK2
chr12	83250789	83251359	571	+	0.5	-1.50342669382361	0.000433658525506662	0.00119451571658284	ENSG00000179104	TMTC2
chr4	1902353	1920350	17998	+	0.094	-1.71616988828213	0.000434657225994175	0.00119560838064326	ENSG00000109685	NSD2
chr9	103261047	103312442	51396	+	0.15	-1.52015125168043	0.000439407782350068	0.0012067238873996	ENSG00000241697	TMEFF1
chr20	41671682	41675650	3969	-	0.75	-2.00488380037801	0.00043991344132795	0.0012067238873996	ENSG00000196090	PTPRT
chr5	124036707	124036962	256	-	0.356	1.49358589334924	0.000443316450712595	0.00121438133946926	ENSG00000168916	ZNF608
chr3	196846281	196869639	23359	-	0.043	-1.74461430062041	0.000453677340122221	0.00124105123620211	ENSG00000075711	DLG1
chr3	55922417	55984588	62172	-	0.221	-2.03029015967114	0.000457954439673789	0.00125102822172234	ENSG00000187672	ERC2
chr7	42063067	42088295	25229	-	0.8	2.31125399167528	0.000458695132361734	0.00125133040229451	ENSG00000106571	GLI3
chr8	27382879	27394372	11494	+	0.5	-1.95203701491526	0.000467961368417035	0.00127485771972048	ENSG00000120915	EPHX2
chr6	42790534	42797910	7377	+	0.208	-1.75292574158172	0.000492552983955323	0.00134001400840448	ENSG00000112624	BICRAL
chr13	28830429	28835595	5167	+	0.321	-1.23592967861345	0.000496848843456399	0.00134861192397717	ENSG00000152520	PAN3
chr16	29917109	29917448	340	+	0.444	-1.90946904622788	0.000497071464426629	0.00134861192397717	ENSG00000174939	ASPHD1
chr9	87635121	87683434	48314	+	0.115	-1.77752717409771	0.000501323763987601	0.0013582933087031	n/a	
chr11	46515158	46534363	19206	-	0.323	-1.59016027682417	0.000506936760522268	0.00137143976910327	ENSG00000110497	AMBRA1
chr12	116534474	116549317	14844	-	0.119	1.66416359737441	0.000507557014245168	0.00137143976910327	ENSG00000123066	MED13L
chr14	31404369	31425448	21080	-	0.241	-1.49131412546663	0.000509705632310049	0.00137537416544532	ENSG00000196792	STRN3
chr1	84644860	84650865	6006	+	0.018	-1.6858528447272	0.000516347688394422	0.00139140638962188	ENSG00000142875	PRKACB
chr10	225934	295028	69095	+	0.197	-1.75722202121858	0.000527877001362242	0.00142054705244636	ENSG00000015171	ZMYND11
chr19	34921481	34925873	4393	+	0.067	1.9413731606096	0.000529090221858152	0.00142188522410053	ENSG00000126261	UBA2
chr17	11958206	12016677	58472	+	0.6	-1.39888922408043	0.000529928256893954	0.0014222128624208	ENSG00000065559	MAP2K4
chr4	129913322	129925031	11710	-	0.716	0.887269278094809	0.000532033752023504	0.00142593661473506	ENSG00000151466	SCLT1
chr2	148653870	148657467	3598	+	0.789	-0.981146900580124	0.000540490820934622	0.00144665063393013	ENSG00000121989	ACVR2A
chr1	8555123	8674745	119623	-	0.484	-1.50918407879797	0.000549672971611433	0.00146924700083487	ENSG00000142599	RERE
chr3	57276884	57301820	24937	+	0.333	-1.65670689592834	0.000555614142580789	0.00148313129995356	ENSG00000157500	APPL1
chr1	205585606	205593019	7414	-	0.636	1.04084697055117	0.00055696226741864	0.00148473431287707	ENSG00000158711	ELK4
chr12	99192712	99225914	33203	-	0.095	-1.70106758498301	0.000560511333055269	0.00149219236923293	ENSG00000185046	ANKS1B
chr8	141799573	141889736	90164	-	0.043	-1.54400696146808	0.00056128673911452	0.00149225631041692	ENSG00000169398	PTK2
chr18	8113484	8143777	30294	+	0.211	-1.48684168897503	0.000562774397980469	0.00149289382929465	ENSG00000173482	PTPRM
chr11	103173822	103187349	13528	+	0.358	-1.88256849464375	0.000563029948711829	0.00149289382929465	ENSG00000187240	DYNC2H1
chr2	177161588	177202305	40718	+	0.361	-1.48875957130539	0.000569267894271054	0.00150742138402975	ENSG00000128654	MTX2
chr14	50262509	50298079	35571	-	0.222	-1.7220828669824	0.000585003688397454	0.00154702706412429	ENSG00000165525	NEMF
chr11	17899755	18029623	129869	-	0.202	-1.71549480282252	0.00058673178788072	0.00154953368448286	ENSG00000129158	SERGEF
chr9	37126309	37147442	21134	+	0.519	-1.73559567278449	0.000601027738058337	0.0015851807274686	ENSG00000147905	ZCCHC7
chr2	136432902	136437894	4993	+	0.463	-1.29722421341949	0.000603913344411247	0.00159067891512034	ENSG00000048991	R3HDM1
chr6	69723930	69785930	62001	+	0.45	-1.74997767710899	0.000607283540704633	0.00159743723422437	ENSG00000135298	ADGRB3
chr19	17387304	17387718	415	+	0.124	1.19149952140471	0.00062380005908118	0.00163871285361802	ENSG00000269307	
chr2	136360070	136362586	2517	+	0.103	-1.36190915339185	0.000636217813596723	0.00166912625865666	ENSG00000048991	R3HDM1
chr15	71211389	71276596	65208	+	0.196	-1.64952355053859	0.000653272761363813	0.00171160910826983	ENSG00000137821	LRRC49
chr8	42761316	42873637	112322	+	0.375	-1.89217710933085	0.000654918711335915	0.00171366081780386	ENSG00000168172	HOOK3
chr20	40141485	40179999	38515	-	0.154	-1.41308305993206	0.000657067865651275	0.00171702208050452	ENSG00000124177	CHD6
chr2	201721405	201722812	1408	-	0.041	-1.6663394170736	0.000666305280818912	0.00173887291420021	ENSG00000013441	CLK1
chr19	58772217	58775042	2826	+	0.537	-2.01671714466146	0.000668658274202153	0.0017404949473188	ENSG00000198131	ZNF544
chr5	79745410	79770649	25240	+	0.617	-1.62754459440999	0.00066867957945833	0.0017404949473188	ENSG00000039319	ZFYVE16
chr12	88898936	88939642	40707	-	0.214	-1.70299919600499	0.000685067922761848	0.00178081792487569	ENSG00000049130	KITLG
chr1	201821232	201828122	6891	+	0.244	-1.36310374953244	0.000686116304872218	0.0017812117404918	ENSG00000198700	IPO9
chr15	59323003	59323901	899	+	0.405	-1.49150495379411	0.000691734023568231	0.00179345139791972	ENSG00000157450	RNF111
chr6	76344423	76388643	44221	+	0.58	-1.74433548771495	0.000698159593914861	0.00180775091722935	ENSG00000112701	SENP6
chrY	15021271	15024974	3704	+	0.303	-1.52738990797108	0.000703585650371289	0.001819428517757	ENSG00000067048	DDX3Y
chr9	99271955	99327765	55811	-	0.588	-1.15420087991069	0.000709103043105488	0.0018313116301788	ENSG00000081377	CDC14B
chr7	37988442	37989994	1553	+	0.123	-1.90784568805153	0.000711133601772961	0.00183417056249494	ENSG00000086289	EPDR1
chr10	17199440	17210916	11477	-	0.581	-1.70907866684024	0.000715321426914414	0.00184257892847215	ENSG00000107614	TRDMT1
chr15	69502655	69553668	51014	+	0.732	-3.09379148198828	0.000719867371421619	0.00185188678710277	ENSG00000138604	GLCE
chr7	155457869	155473602	15734	+	0.557	-1.24479222377134	0.000729243605586379	0.0018735805959826	ENSG00000184863	RBM33
chr10	7839010	7844817	5808	+	0.708	-1.42538004134609	0.000730221001959417	0.00187366784223695	ENSG00000165629	ATP5F1C
chr1	40654727	40668286	13560	+	0.517	-1.2025435175646	0.000741375262049151	0.00189983389732853	ENSG00000117000	RLF
chr7	35050080	35058208	8129	-	0.649	1.35829715176682	0.000743886434321734	0.00190381244660176	ENSG00000173852	DPY19L1
chr3	110830877	110845182	14306	+	0.214	-1.91513173246869	0.000752393660596083	0.00192310657650427	ENSG00000177707	NECTIN3
chr6	111208708	111211559	2852	+	0.069	1.85693775520455	0.000754292962429899	0.00192548306347787	ENSG00000123505	AMD1
chr14	99924616	99932150	7535	-	0.664	-1.06117433545998	0.000759347707533875	0.0019358980066268	ENSG00000183576	SETD3
chr1	8601273	8617582	16310	-	0.471	-1.35467093563158	0.000766486558906927	0.0019515926999861	ENSG00000142599	RERE
chr2	168931492	168986268	54777	-	0.089	-1.78307916858291	0.000767830490973166	0.00195251133812127	ENSG00000198648	STK39
chr11	64453118	64453419	302	-	0.112	-1.99086400762346	0.000777731019965857	0.00197515831924833	ENSG00000110076	NRXN2
chr8	141745350	141762415	17066	-	0.147	-1.4865097129647	0.000779613383734534	0.00197741019169449	ENSG00000169398	PTK2
chr7	136935977	136939721	3745	-	0.022	1.74300048560534	0.000783737970933722	0.00198533623759486	ENSG00000105894	PTN
chr20	40141485	40162209	20725	-	0.192	-1.37904028715365	0.000787216010878404	0.00198913174592757	ENSG00000124177	CHD6
chr12	101316004	101336313	20310	+	0.273	-1.51405776298635	0.000787239452315745	0.00198913174592757	ENSG00000151572	ANO4
chr7	152007051	152012423	5373	-	0.242	0.909199298632387	0.000814375123254721	0.00205508131484609	ENSG00000055609	KMT2C
chr16	53289512	53308214	18703	+	0.18	-1.56717801102843	0.000822734411127737	0.00207354129505036	ENSG00000177200	CHD9
chr3	155611307	155629068	17762	+	0.105	-1.78522149847284	0.000832918582237403	0.00209654791422495	ENSG00000163655	GMPS
chr5	87577859	87588460	10602	+	0.489	-1.3571488078816	0.000836438325066818	0.00210274242225658	ENSG00000247828	TMEM161B-AS1
chr16	80718435	80719026	592	-	0.662	-1.67495927214009	0.000852125368183906	0.00213947026702053	ENSG00000166446	CDYL2
chr17	4186093	4210418	24326	-	0.219	-1.11794718851364	0.000858522516262908	0.00215281024911381	ENSG00000132388	UBE2G1
chr15	90760671	90764997	4327	+	0.308	-1.48415280596442	0.000888991628505401	0.00222640274175501	ENSG00000185033	SEMA4B
chr16	19627436	19659204	31769	+	0.262	-1.20384908830622	0.000914412772378763	0.00228718358431262	ENSG00000103544	VPS35L
chr5	56542127	56546968	4842	+	0.17	-1.10486855412102	0.000917406251462251	0.00229178467346419	ENSG00000062194	GPBP1
chr16	56385296	56388993	3698	+	0.141	-1.47991038468417	0.000929475790401069	0.00231901874338759	ENSG00000087258	GNAO1
chr9	88200378	88248289	47912	-	0.205	-1.6141953237131	0.000932800806345768	0.00232439448105733	ENSG00000135049	AGTPBP1
chr4	15626875	15646331	19457	-	0.09	-1.50891218921917	0.00096515010738844	0.00240199011688401	ENSG00000118564	FBXL5
chr5	86627165	86633908	6744	+	0.151	-1.37774387291301	0.000981934078149933	0.0024407022267907	ENSG00000145715	RASA1
chr3	183361268	183369064	7797	+	0.287	-1.64835068012683	0.000998481085790785	0.00247646861553635	ENSG00000114796	KLHL24
chr16	68155890	68160513	4624	+	0.578	0.9539292019939	0.000998817402338681	0.00247646861553635	ENSG00000072736	NFATC3
chr15	85081763	85098301	16539	-	0.64	-1.6433713405292	0.0010012544219612	0.00247941556360965	ENSG00000189136	UBE2Q2P1
chr19	58436991	58439415	2425	-	0.793	-1.48307233268151	0.00100671784690085	0.00248984015435253	ENSG00000196724	ZNF418
chr10	70227880	70229920	2041	-	0.5	2.08221441085859	0.0010450399095434	0.00258053102435762	ENSG00000138346	DNA2
chr10	116879949	116889297	9349	+	0.152	-1.49869293736714	0.00104598563676127	0.00258053102435762	ENSG00000107518	ATRNL1
chr6	69640451	69666701	26251	+	0.215	-1.46578224001919	0.00105375847720022	0.00259648180610377	ENSG00000135298	ADGRB3
chr6	131466425	131490413	23989	+	0.848	-1.37589823769875	0.00105548559583233	0.00259751473769889	ENSG00000118507	AKAP7
chr11	13435077	13443385	8309	-	0.276	-1.4123341337804	0.00105856791601909	0.00260187609061129	ENSG00000148925	BTBD10
chr18	32335940	32374214	38275	+	0.069	-1.53399948311649	0.00106001153557054	0.002602203843811	ENSG00000134769	DTNA
chr8	478895	481576	2682	-	0.824	-1.8827336140933	0.00106533454447911	0.00261204247572285	ENSG00000180190	TDRP
chr14	66028055	66096324	68270	+	0.106	-1.7002538501581	0.00108295306981311	0.00265029309752054	ENSG00000033170	FUT8
chr12	99145133	99225914	80782	-	0.071	-1.6462133228629	0.00108360422718363	0.00265029309752054	ENSG00000185046	ANKS1B
chr7	91924203	91936970	12768	+	0.124	-1.45521027069643	0.00109379859178904	0.00267193604341087	ENSG00000001629	ANKIB1
chr8	141840571	141900868	60298	-	0.126	-1.10082844783201	0.00110482527919885	0.00269555651657114	ENSG00000169398	PTK2
chr2	70406664	70409129	2466	-	0.5	-1.56853806731923	0.00111611836707327	0.00271976819264725	ENSG00000115998	C2orf42
chr16	48311249	48337216	25968	+	0.07	-1.40743793807018	0.00113352604227045	0.00275880235287881	ENSG00000102910	LONP2
chr8	133634857	133673873	39017	-	0.762	-1.21678875347299	0.0011378018542778	0.00276581944014162	ENSG00000129295	LRRC6
chr12	109046048	109048186	2139	-	0.532	1.15591650453324	0.00114792629217548	0.00278701909078302	ENSG00000110880	CORO1C
chr8	42202471	42214910	12440	+	0.145	-2.36531160391866	0.0011660255465081	0.00282750517138595	ENSG00000070501	POLB
chr6	117010483	117013555	3073	+	0.114	1.08042414744454	0.00118807925193637	0.00287746999310443	ENSG00000196911	KPNA5
chr2	236649607	236659132	9526	+	0.204	-1.89683217900506	0.00119126426985596	0.00288166971977338	ENSG00000157985	AGAP1
chr12	1399018	1399178	161	+	0.053	-1.67645282243448	0.00120994889752059	0.00292040062299373	ENSG00000082805	ERC1
chr10	15838099	15889942	51844	-	0.259	-1.35726518844972	0.00121021637095863	0.00292040062299373	ENSG00000148481	MINDY3
chr6	136698893	136710655	11763	-	0.108	-1.65272569351816	0.00121938867759441	0.00293896348750303	ENSG00000135525	MAP7
chr6	62362160	62442669	80510	-	0.321	-1.57008587419284	0.00122720367413974	0.00295421393556547	n/a	
chr1	243776973	243828185	51213	-	0.015	-1.27410679723853	0.00124175055148709	0.00298561331144475	ENSG00000117020	AKT3
chr9	20819795	20885229	65435	+	0.165	-1.75821851259301	0.00126979880477351	0.00304622127324339	ENSG00000188352	FOCAD
chr10	34558585	34573173	14589	-	0.231	1.99164631759426	0.00127002578763622	0.00304622127324339	ENSG00000148498	PARD3
chr1	46521467	46546422	24956	-	0.263	-1.38310043208078	0.00129605041801831	0.00310489279877486	ENSG00000117461	PIK3R3
chr5	83356119	83362425	6307	-	0.125	-1.61606005965879	0.00130438225547318	0.00312108814381897	ENSG00000164176	EDIL3
chr17	28811232	28819771	8540	+	0.154	-1.36959422877876	0.00130735770601741	0.00312444332629431	ENSG00000108587	GOSR1
chr7	22347958	22357656	9699	-	0.397	-1.71121940716591	0.00131397835043771	0.00313649159130925	ENSG00000136237	RAPGEF5
chr9	33948372	33953472	5101	-	0.163	1.81450970341796	0.00132289546279486	0.00315398606135726	ENSG00000137073	UBAP2
chr14	23378692	23380612	1921	-	0.458	1.11760530221063	0.00139975648825632	0.00333323307635137	ENSG00000100461	RBM23
chr15	77759437	77764156	4720	+	0.329	-1.51517795078465	0.0014154878589971	0.00336474375024817	ENSG00000140382	HMG20A
chr10	117221451	117278834	57384	+	0.055	-1.60272669294595	0.00141637753031595	0.00336474375024817	ENSG00000107518	ATRNL1
chr1	200729967	200784772	54806	+	0.255	-1.33207994292797	0.00143882984640162	0.00341399770006405	ENSG00000118200	CAMSAP2
chr4	68594258	68598063	3806	+	0.842	-1.61447967236327	0.00144430199819545	0.00342289232507895	ENSG00000248049	UBA6-AS1
chr2	15629018	15651474	22457	-	0.088	-1.4052972632864	0.00144740728850234	0.00342616314060268	ENSG00000151779	NBAS
chr19	52785364	52786666	1303	+	0.2	1.61315520925574	0.00146255898037863	0.00345790730360948	ENSG00000196214	ZNF766
chr1	23376880	23385660	8781	+	0.135	-1.30200019118757	0.00153465970716022	0.00362405966518455	ENSG00000004487	KDM1A
chr8	95879368	95888717	9350	+	0.4	-1.28269199957105	0.0015672109901343	0.00369653328551868	ENSG00000164941	INTS8
chr17	29550462	29554624	4163	+	0.209	-1.4701203689256	0.00157989228613737	0.00371831454004784	ENSG00000196712	NF1
chr2	97866071	97873743	7673	+	0.286	2.87574784263462	0.00158019006636474	0.00371831454004784	ENSG00000135976	ANKRD36
chr16	68893787	68914533	20747	+	0.353	-1.39501689262367	0.00160028489972494	0.00376114297142453	ENSG00000103047	TANGO6
chr8	141828376	141874498	46123	-	0.044	-1.45455758309249	0.0016268555260739	0.00381907219241461	ENSG00000169398	PTK2
chr7	91924203	91981956	57754	+	0.248	-1.42817958607425	0.00164255137894295	0.00385136604318855	ENSG00000001629	ANKIB1
chr5	22799101	22810818	11718	-	0.941	-1.59134793606165	0.00164704207787083	0.00385734147010786	ENSG00000154162	CDH12
chr1	8555123	8617582	62460	-	0.52	-1.62309851817225	0.00165400231790154	0.00386570485839799	ENSG00000142599	RERE
chr2	197084763	197085665	903	-	0.222	-1.76642049221331	0.00165450610757215	0.00386570485839799	ENSG00000138411	HECW2
chr11	16339992	16362798	22807	-	0.25	1.98946313590937	0.00166148637534319	0.0038774523401076	ENSG00000110693	SOX6
chr9	88190230	88248289	58060	-	0.336	-1.56764047600594	0.00168083314873	0.00391799839598331	ENSG00000135049	AGTPBP1
chr12	27867713	27877119	9407	+	0.545	-1.28082424872003	0.00169344261153135	0.0039427632198139	ENSG00000061794	MRPS35
chr12	1289706	1299218	9513	+	0.157	-1.45903484624728	0.00177842141935288	0.00413576690730073	ENSG00000082805	ERC1
chr8	17601113	17613470	12358	-	0.667	-1.77226045297927	0.00178576167970166	0.00414797976127192	ENSG00000129422	MTUS1
chr10	32740520	32770710	30191	+	0.6	-1.51516153111027	0.001789347914346	0.00415145439005976	ENSG00000216937	CCDC7
chr19	8520289	8528570	8282	+	0.277	1.00160033896702	0.00180007764090513	0.00417147513983383	ENSG00000099783	HNRNPM
