ID	ENSEMBL	SYMBOL	hb01	hb02	hb03	hb04	hb05	hb06	hb07	hb08	hb09	hb10	hb11	hb12	hb13	hb14	hb15	hb16	hb17	hb18	P01	P02	P03	P04	P05	P06	P07	P08	P09	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	R01	R02	R03
chr12:31566370|31613315	ENSG00000170456	DENND5B	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:39967518|39980099	ENSG00000173208	ABCD2	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:41374720|41423021	ENSG00000018236	CNTN1	0	0	0	0	0	0	0	0	0	0	0	0	4.21326820236993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:49333438|49334971	ENSG00000272822		0	0	0	0	0	0	0	0	0	0	0	0	4.21326820236993	0	0	0	2.27026469287094	4.88035731590934	0	0	0	0	2.8531566144461	0	0	0	0	0	0	0	0	0	4.05363966522535	0	0	0	0	0	0	16.0117173517965	0	0	0	0
chr12:49765011|49884514	ENSG00000123352	SPATS2	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:50824278|50834332	ENSG00000161813	LARP4	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:51064969|51077031	ENSG00000066084	DIP2B	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	4.06696442992445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:57549877|57550703	ENSG00000123384	LRP1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:58142965|58143287	ENSG00000135446	CDK4	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:60269788|60277837	n/a		0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:62147403|62148805	ENSG00000198673	TAFA2	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:65136921|65141698	ENSG00000135677	GNS	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:67698385|67701272	ENSG00000111530	CAND1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:72469260|72469488	ENSG00000139287	TPH2	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:72863538|72866960	ENSG00000072657	TRHDE	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:78334099|78362482	ENSG00000067798	NAV3	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	1.40907924227492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14829654270061	0	0	0	0	0	0	0
chr12:79611283|79611465	ENSG00000067715	SYT1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:80447737|80454962	n/a		0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	1.4256237499382	0	0	0	0	0	0	0	3.06176399500449	0	0	0	0	0	0	0	0	4.05363966522535	0	0	0	0	0	0	0	0	0	0	0
chr12:81746898|81778023	ENSG00000139220	PPFIA2	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	2.44017865795467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:88512260|88514053	ENSG00000198707	CEP290	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:90003714|90005149	ENSG00000070961	ATP2B1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5840816692196	0	0	0	0	0	2.84996305152915	0	0	0	0	0	0	0	0	0
chr12:90024282|90029028	ENSG00000070961	ATP2B1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00292933794912	0	0	0	0
chr12:97045366|97057710	ENSG00000188596	CFAP54	0	0	0	0	0	0	0	0	0	0	0	0	2.80884546824662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:100476794|100502326	ENSG00000111647	UHRF1BP1L	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:101413812|101473053	ENSG00000151572	ANO4	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:109919442|109921786	ENSG00000151148	UBE3B	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:121097999|121099021	ENSG00000157782	CABP1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:123262038|123290842	ENSG00000130783	CCDC62	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:123808227|123825635	ENSG00000139697	SBNO1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:129429871|129442188	ENSG00000151948	GLT1D1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	3.25357154393956	0	0	0	0	0	0	0	2.11579618934893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:24380089|24460645	ENSG00000027001	MIPEP	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:26117429|26163837	ENSG00000132932	ATP8A2	0	0	0	0	0	0	0	0	0	0	0	0	2.80884546824662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:26348987|26413762	ENSG00000132932	ATP8A2	0	0	0	0	0	0	0	0	0	0	0	0	2.80884546824662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:33275460|33330094	ENSG00000083642	PDS5B	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:38225402|38248504	ENSG00000133107	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:38357093|38357497	ENSG00000133107	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:41515057|41518061	ENSG00000120690	ELF1	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24511915422099	0	0	0	0	0	0	0	0	0	3.24788004333531	0	0	0	0	0	5.47854122418783
chr13:42301330|42407667	ENSG00000102763	VWA8	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:50285027|50299637	ENSG00000102753	KPNA3	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:73342923|73352518	ENSG00000083520	DIS3	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	1.51350979524729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:95813443|95840796	ENSG00000125257	ABCC4	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	2.11579618934893	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00292933794912	0	0	0	0
chr13:103268746|103275390	ENSG00000134900	TPP2	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47854122418783
chr13:109017567|109027060	ENSG00000283384		0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:31574589|31602881	ENSG00000092148	HECTD1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:33068616|33165316	ENSG00000151320	AKAP6	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:33684388|33725084	ENSG00000151322	NPAS3	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89073413127706	0	0	0	0	0	0	0	0
chr14:33684388|33881467	ENSG00000151322	NPAS3	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:36633326|36684721	n/a		0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72244481405091	0	0	0	0	0	0	0
chr14:50192404|50206900	ENSG00000197776	KLHDC1	0	0	0	0	0	0	0	0	0	0	0	0	3.51105683530828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:50732076|50769735	ENSG00000087299	L2HGDH	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	1.40907924227492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:50929383|50949134	ENSG00000012983	MAP4K5	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:50952296|50952912	ENSG00000012983	MAP4K5	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:53539315|53570574	ENSG00000100523	DDHD1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	1.40907924227492	2.1384356249073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:56105903|56108478	ENSG00000126777	KTN1	0	0	0	0	0	0	0	0	0	0	0	0	4.91547956943159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:62187097|62188541	ENSG00000100644	HIF1A	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81550454342715	8.21781183628175
chr14:62233594|62245628	ENSG00000023608	SNAPC1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:73614503|73653628	ENSG00000080815	PSEN1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00292933794912	0	0	0	0
chr14:73822334|73876776	ENSG00000133961	NUMB	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:73985727|73989928	ENSG00000187105	HEATR4	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:76238077|76368567	ENSG00000119685	TTLL5	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:79181099|79181482	ENSG00000021645	NRXN3	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	1.51350979524729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:87836084|87923854	ENSG00000258859		0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:87872724|87907373	ENSG00000258859		0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:89123720|89163296	ENSG00000165521	EML5	0	0	0	0	0	0	0	0	0	0	0	0	2.80884546824662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:99866436|99924872	ENSG00000183576	SETD3	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89073413127706	0	0	0	0	0	0	0	0
chr14:101400335|101424680	ENSG00000225746		0	0	0	0	0	0	0	0	0	0	0	0	4.21326820236993	0	0	0	0	2.44017865795467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:28491027|28492043	ENSG00000128731	HERC2	0	0	0	0	0	0	0	0	0	0	0	0	2.80884546824662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47854122418783
chr15:30018583|30054641	ENSG00000104067	TJP1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:33091005|33180493	ENSG00000248905	FMN1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	2.10923108309293	0	2.1384356249073	0	2.44017865795467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:41297791|41319934	ENSG00000128908	INO80	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.70369742574342	0	0	0
chr15:41766818|41769713	ENSG00000137815	RTF1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:42046635|42054560	ENSG00000174197	MGA	0	0	0	0	0	0	0	0	0	0	0	0	2.80884546824662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:43268915|43282318	ENSG00000159459	UBR1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:43276095|43282318	ENSG00000159459	UBR1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:43290366|43309379	ENSG00000159459	UBR1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:43771595|43773220	ENSG00000067369	TP53BP1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:44892665|44907764	ENSG00000104133	SPG11	0	0	0	0	0	0	0	0	0	0	0	0	3.51105683530828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:55731670|55742565	ENSG00000256061	DNAAF4	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89073413127706	0	0	0	0	0	0	0	0
chr15:56686363|56687032	ENSG00000151575	TEX9	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27494457729372	4.3361011969156	0	0	0	0	0	0	0	0
chr15:56721284|56748719	ENSG00000138587	MNS1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:59750749|59752405	ENSG00000157470	FAM81A	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:63349184|63354844	ENSG00000140416	TPM1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:65684218|65684708	ENSG00000103742	IGDCC4	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:71211389|71343040	ENSG00000137821	LRRC49	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52988391367728	0	0
chr15:72810408|72859518	ENSG00000166233	ARIH1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72019327761812	0	0	0	0	0	0	0	0	0	0
chr15:75693071|75705386	ENSG00000169375	SIN3A	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	3.02701959049458	1.62678577196978	0	0	0	0	0	0	2.06771194263777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:76566753|76580286	ENSG00000140374	ETFA	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:76914105|76975402	ENSG00000140386	SCAPER	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:84241317|84257523	ENSG00000140600	SH3GL3	0	0	0	0	0	0	0	0	0	0	0	0	4.21326820236993	0	0	0	1.51350979524729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:85610245|85656678	ENSG00000073417	PDE8A	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:90794786|90802159	ENSG00000284626		0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:91768337|91811835	ENSG00000185518	SV2B	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:93480748|93547981	ENSG00000173575	CHD2	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:94888358|94945248	ENSG00000140563	MCTP2	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:4029117|4039097	ENSG00000162104	ADCY9	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:9023226|9024254	ENSG00000187555	USP7	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81550454342715	0
chr16:10867170|10902463	ENSG00000166676	TVP23A	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:19627436|19653798	ENSG00000103544	VPS35L	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	3.78377448811823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.21781183628175
chr16:21666876|21668670	ENSG00000197006	METTL9	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:25162875|25172525	ENSG00000205629	LCMT1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:25507199|25515426	n/a		0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84996305152915	0	0	0	0	0	0	0	0	0
chr16:30495148|30495584	ENSG00000005844	ITGAL	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	3.1736942840234	0	0	0	0	2.56085306075578	2.57128152299114	0	2.72019327761812	0	0	0	6.49576008667062	0	0	0	0	0	0
chr16:53720345|53726276	ENSG00000103494	RPGRIP1L	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:71949529|71951037	ENSG00000182149	IST1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:74949768|74950157	ENSG00000103091	WDR59	0	0	0	0	0	0	0	0	0	0	0	0	2.80884546824662	0	0	0	0	0	0	0	0	0	1.90210440963073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39526120205213	0	0	0	0	0
chr16:84132658|84135712	ENSG00000140943	MBTPS1	0	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:1383821|1384179	ENSG00000197879	MYO1C	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:5314023|5320002	ENSG00000108559	NUP88	0	0	0	0	0	0	0	0	0	0	0	0	3.51105683530828	0	0	0	4.54052938574187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81550454342715	0
chr17:6428676|6493950	n/a		0	0	0	0	0	0	0	0	0	0	0	0	3.51105683530828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:19812494|19827830	ENSG00000108599	AKAP10	0	0	0	0	0	0	0	0	0	0	0	0	4.21326820236993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:20107646|20130933	ENSG00000128487	SPECC1	0	0	0	0	0	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
